instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
11382,4/24/2012,2,1,4,10,0,2,1,1,17.22,21.21,47,19.9995,162
11383,4/24/2012,2,1,4,11,0,2,1,1,18.86,22.725,31,26.0027,184
11384,4/24/2012,2,1,4,12,0,2,1,1,19.68,23.485,29,26.0027,224
11385,4/24/2012,2,1,4,13,0,2,1,1,20.5,24.24,29,26.0027,224
11386,4/24/2012,2,1,4,14,0,2,1,1,20.5,24.24,25,26.0027,216
11387,4/24/2012,2,1,4,15,0,2,1,1,20.5,24.24,23,27.9993,236
11388,4/24/2012,2,1,4,16,0,2,1,1,20.5,24.24,23,12.998,362
11389,4/24/2012,2,1,4,17,0,2,1,1,21.32,25,22,26.0027,691
11390,4/24/2012,2,1,4,18,0,2,1,1,20.5,24.24,18,0,632
11391,4/24/2012,2,1,4,19,0,2,1,1,20.5,24.24,18,16.9979,482
11392,4/24/2012,2,1,4,20,0,2,1,1,19.68,23.485,21,22.0028,285
11393,4/24/2012,2,1,4,21,0,2,1,2,18.86,22.725,28,11.0014,226
11394,4/24/2012,2,1,4,22,0,2,1,1,18.04,21.97,35,7.0015,157
11395,4/24/2012,2,1,4,23,0,2,1,1,17.22,21.21,38,6.0032,73
11396,4/25/2012,2,1,4,0,0,3,1,1,18.04,21.97,38,0,36
11397,4/25/2012,2,1,4,1,0,3,1,1,17.22,21.21,41,0,25
11398,4/25/2012,2,1,4,2,0,3,1,1,14.76,18.94,62,0,7
11399,4/25/2012,2,1,4,3,0,3,1,1,13.12,16.665,70,6.0032,3
11400,4/25/2012,2,1,4,4,0,3,1,1,13.94,17.425,66,6.0032,6
11401,4/25/2012,2,1,4,5,0,3,1,1,13.94,18.18,66,0,24
11402,4/25/2012,2,1,4,6,0,3,1,1,13.94,18.18,66,0,106
11403,4/25/2012,2,1,4,7,0,3,1,1,13.94,18.18,71,0,389
11404,4/25/2012,2,1,4,8,0,3,1,1,14.76,18.18,76,6.0032,654
11405,4/25/2012,2,1,4,9,0,3,1,1,17.22,21.21,54,0,321
11406,4/25/2012,2,1,4,10,0,3,1,1,21.32,25,34,0,182
11407,4/25/2012,2,1,4,11,0,3,1,1,21.32,25,32,8.9981,219
11408,4/25/2012,2,1,4,12,0,3,1,1,22.14,25.76,28,19.0012,269
11409,4/25/2012,2,1,4,13,0,3,1,1,22.96,26.515,26,15.0013,228
11410,4/25/2012,2,1,4,14,0,3,1,1,22.96,26.515,22,23.9994,223
11411,4/25/2012,2,1,4,15,0,3,1,1,23.78,27.275,19,11.0014,229
11412,4/25/2012,2,1,4,16,0,3,1,1,24.6,29.545,20,22.0028,376
11413,4/25/2012,2,1,4,17,0,3,1,1,24.6,29.545,20,19.9995,732
11414,4/25/2012,2,1,4,18,0,3,1,1,24.6,29.545,20,19.0012,709
11415,4/25/2012,2,1,4,19,0,3,1,1,24.6,29.545,20,12.998,543
11416,4/25/2012,2,1,4,20,0,3,1,1,22.96,26.515,22,6.0032,380
11417,4/25/2012,2,1,4,21,0,3,1,1,21.32,25,52,8.9981,239
11418,4/25/2012,2,1,4,22,0,3,1,1,20.5,24.24,51,0,192
11419,4/25/2012,2,1,4,23,0,3,1,2,20.5,24.24,51,6.0032,104
11420,4/26/2012,2,1,4,0,0,4,1,2,19.68,23.485,63,0,43
11421,4/26/2012,2,1,4,1,0,4,1,2,19.68,23.485,48,6.0032,23
11422,4/26/2012,2,1,4,2,0,4,1,2,19.68,23.485,55,7.0015,13
11423,4/26/2012,2,1,4,3,0,4,1,2,19.68,23.485,55,6.0032,6
11424,4/26/2012,2,1,4,4,0,4,1,2,19.68,23.485,59,6.0032,3
11425,4/26/2012,2,1,4,5,0,4,1,2,19.68,23.485,63,8.9981,17
11426,4/26/2012,2,1,4,6,0,4,1,2,19.68,23.485,63,16.9979,127
11427,4/26/2012,2,1,4,7,0,4,1,3,18.86,22.725,82,23.9994,225
11428,4/26/2012,2,1,4,8,0,4,1,3,18.86,22.725,82,12.998,362
11429,4/26/2012,2,1,4,9,0,4,1,3,18.86,22.725,88,11.0014,201
11430,4/26/2012,2,1,4,10,0,4,1,2,18.86,22.725,94,11.0014,139
11431,4/26/2012,2,1,4,11,0,4,1,2,18.86,22.725,94,15.0013,151
11432,4/26/2012,2,1,4,12,0,4,1,2,21.32,25,83,8.9981,204
11433,4/26/2012,2,1,4,13,0,4,1,2,20.5,24.24,82,11.0014,197
11434,4/26/2012,2,1,4,14,0,4,1,2,22.14,25.76,77,12.998,169
11435,4/26/2012,2,1,4,15,0,4,1,2,21.32,25,83,22.0028,204
11436,4/26/2012,2,1,4,16,0,4,1,2,21.32,25,83,15.0013,318
11437,4/26/2012,2,1,4,17,0,4,1,1,22.14,25.76,77,11.0014,614
11438,4/26/2012,2,1,4,18,0,4,1,2,22.14,25.76,77,12.998,664
11439,4/26/2012,2,1,4,19,0,4,1,2,22.14,25.76,77,15.0013,464
11440,4/26/2012,2,1,4,20,0,4,1,1,22.14,25.76,77,12.998,337
11441,4/26/2012,2,1,4,21,0,4,1,1,21.32,25,83,15.0013,250
11442,4/26/2012,2,1,4,22,0,4,1,1,21.32,25,83,11.0014,183
11443,4/26/2012,2,1,4,23,0,4,1,1,20.5,24.24,88,11.0014,112
11444,4/27/2012,2,1,4,0,0,5,1,1,22.14,25.76,68,36.9974,73
11445,4/27/2012,2,1,4,1,0,5,1,1,20.5,24.24,59,30.0026,35
11446,4/27/2012,2,1,4,2,0,5,1,1,19.68,23.485,59,27.9993,22
11447,4/27/2012,2,1,4,3,0,5,1,1,18.04,21.97,47,32.9975,3
11448,4/27/2012,2,1,4,4,0,5,1,1,17.22,21.21,44,16.9979,6
11449,4/27/2012,2,1,4,5,0,5,1,1,17.22,21.21,44,23.9994,19
11450,4/27/2012,2,1,4,6,0,5,1,1,16.4,20.455,43,16.9979,120
11451,4/27/2012,2,1,4,7,0,5,1,1,15.58,19.695,50,19.0012,315
11452,4/27/2012,2,1,4,8,0,5,1,1,16.4,20.455,50,0,592
11453,4/27/2012,2,1,4,9,0,5,1,1,17.22,21.21,44,32.9975,334
11454,4/27/2012,2,1,4,10,0,5,1,1,18.04,21.97,38,27.9993,236
11455,4/27/2012,2,1,4,11,0,5,1,1,18.04,21.97,38,22.0028,233
11456,4/27/2012,2,1,4,12,0,5,1,1,18.86,22.725,36,23.9994,307
11457,4/27/2012,2,1,4,13,0,5,1,1,18.86,22.725,33,26.0027,306
11458,4/27/2012,2,1,4,14,0,5,1,1,18.86,22.725,33,22.0028,300
11459,4/27/2012,2,1,4,15,0,5,1,1,21.32,25,29,32.9975,324
11460,4/27/2012,2,1,4,16,0,5,1,1,21.32,25,29,16.9979,440
11461,4/27/2012,2,1,4,17,0,5,1,1,22.14,25.76,24,26.0027,702
11462,4/27/2012,2,1,4,18,0,5,1,1,21.32,25,25,23.9994,654
11463,4/27/2012,2,1,4,19,0,5,1,1,20.5,24.24,27,26.0027,441
11464,4/27/2012,2,1,4,20,0,5,1,1,18.86,22.725,31,19.0012,289
11465,4/27/2012,2,1,4,21,0,5,1,1,18.04,21.97,33,19.9995,208
11466,4/27/2012,2,1,4,22,0,5,1,1,17.22,21.21,38,16.9979,158
11467,4/27/2012,2,1,4,23,0,5,1,1,16.4,20.455,40,16.9979,116
11468,4/28/2012,2,1,4,0,0,6,0,1,15.58,19.695,43,11.0014,103
11469,4/28/2012,2,1,4,1,0,6,0,1,14.76,16.665,50,19.9995,67
11470,4/28/2012,2,1,4,2,0,6,0,1,14.76,17.425,43,11.0014,57
11471,4/28/2012,2,1,4,3,0,6,0,1,13.94,15.91,49,15.0013,26
11472,4/28/2012,2,1,4,4,0,6,0,1,13.94,16.665,49,11.0014,2
11473,4/28/2012,2,1,4,5,0,6,0,1,13.94,16.665,46,8.9981,5
11474,4/28/2012,2,1,4,6,0,6,0,1,13.94,16.665,49,12.998,28
11475,4/28/2012,2,1,4,7,0,6,0,1,13.94,16.665,49,11.0014,55
11476,4/28/2012,2,1,4,8,0,6,0,1,15.58,19.695,40,8.9981,158
11477,4/28/2012,2,1,4,9,0,6,0,2,15.58,19.695,37,0,214
11478,4/28/2012,2,1,4,10,0,6,0,2,15.58,19.695,40,11.0014,291
11479,4/28/2012,2,1,4,11,0,6,0,2,15.58,19.695,40,7.0015,358
11480,4/28/2012,2,1,4,12,0,6,0,2,15.58,19.695,43,0,381
11481,4/28/2012,2,1,4,13,0,6,0,2,16.4,20.455,37,0,389
11482,4/28/2012,2,1,4,14,0,6,0,1,17.22,21.21,38,7.0015,440
11483,4/28/2012,2,1,4,15,0,6,0,1,17.22,21.21,41,15.0013,408
11484,4/28/2012,2,1,4,16,0,6,0,2,18.04,21.97,38,12.998,376
11485,4/28/2012,2,1,4,17,0,6,0,2,17.22,21.21,41,8.9981,322
11486,4/28/2012,2,1,4,18,0,6,0,3,16.4,20.455,47,0,90
11487,4/28/2012,2,1,4,19,0,6,0,3,14.76,17.425,71,8.9981,139
11488,4/28/2012,2,1,4,20,0,6,0,2,15.58,19.695,66,0,102
11489,4/28/2012,2,1,4,21,0,6,0,3,14.76,17.425,71,12.998,84
11490,4/28/2012,2,1,4,22,0,6,0,2,14.76,17.425,71,8.9981,83
11491,4/28/2012,2,1,4,23,0,6,0,2,15.58,19.695,76,6.0032,42
11492,4/29/2012,2,1,4,0,0,0,0,3,14.76,17.425,81,8.9981,36
11493,4/29/2012,2,1,4,1,0,0,0,2,14.76,17.425,81,8.9981,42
11494,4/29/2012,2,1,4,2,0,0,0,2,14.76,18.18,87,7.0015,40
11495,4/29/2012,2,1,4,3,0,0,0,2,14.76,17.425,87,12.998,16
11496,4/29/2012,2,1,4,4,0,0,0,2,14.76,17.425,87,8.9981,4
11497,4/29/2012,2,1,4,5,0,0,0,1,13.94,18.18,87,0,6
11498,4/29/2012,2,1,4,6,0,0,0,1,13.94,16.665,87,8.9981,7
11499,4/29/2012,2,1,4,7,0,0,0,2,13.94,16.665,87,8.9981,27
11500,4/29/2012,2,1,4,8,0,0,0,1,15.58,19.695,76,8.9981,107
11501,4/29/2012,2,1,4,9,0,0,0,1,16.4,20.455,71,8.9981,185
11502,4/29/2012,2,1,4,10,0,0,0,1,17.22,21.21,67,6.0032,380
11503,4/29/2012,2,1,4,11,0,0,0,1,18.86,22.725,51,0,411
11504,4/29/2012,2,1,4,12,0,0,0,1,19.68,23.485,44,7.0015,584
11505,4/29/2012,2,1,4,13,0,0,0,1,20.5,24.24,45,7.0015,595
11506,4/29/2012,2,1,4,14,0,0,0,1,22.14,25.76,34,0,653
11507,4/29/2012,2,1,4,15,0,0,0,1,22.96,26.515,37,8.9981,603
11508,4/29/2012,2,1,4,16,0,0,0,1,24.6,30.305,28,12.998,587
11509,4/29/2012,2,1,4,17,0,0,0,1,25.42,30.305,27,19.9995,522
11510,4/29/2012,2,1,4,18,0,0,0,1,24.6,30.305,26,19.0012,487
11511,4/29/2012,2,1,4,19,0,0,0,1,22.96,26.515,35,8.9981,375
11512,4/29/2012,2,1,4,20,0,0,0,1,22.96,26.515,32,6.0032,243
11513,4/29/2012,2,1,4,21,0,0,0,1,21.32,25,48,8.9981,204
11514,4/29/2012,2,1,4,22,0,0,0,1,20.5,24.24,45,0,108
11515,4/29/2012,2,1,4,23,0,0,0,1,19.68,23.485,59,0,82
11516,4/30/2012,2,1,4,0,0,1,1,1,18.04,21.97,72,7.0015,48
11517,4/30/2012,2,1,4,1,0,1,1,1,17.22,21.21,77,6.0032,24
11518,4/30/2012,2,1,4,2,0,1,1,1,17.22,21.21,71,8.9981,8
11519,4/30/2012,2,1,4,3,0,1,1,1,16.4,20.455,76,11.0014,4
11520,4/30/2012,2,1,4,4,0,1,1,1,15.58,19.695,62,16.9979,2
11521,4/30/2012,2,1,4,5,0,1,1,1,15.58,19.695,62,16.9979,20
11522,4/30/2012,2,1,4,6,0,1,1,1,16.4,20.455,47,12.998,123
11523,4/30/2012,2,1,4,7,0,1,1,1,16.4,20.455,50,12.998,349
11524,4/30/2012,2,1,4,8,0,1,1,1,16.4,20.455,43,12.998,596
11525,4/30/2012,2,1,4,9,0,1,1,2,16.4,20.455,43,12.998,268
11526,4/30/2012,2,1,4,10,0,1,1,2,17.22,21.21,41,11.0014,157
11527,4/30/2012,2,1,4,11,0,1,1,2,18.04,21.97,44,7.0015,163
11528,4/30/2012,2,1,4,12,0,1,1,2,18.04,21.97,47,8.9981,225
11529,4/30/2012,2,1,4,13,0,1,1,2,19.68,23.485,51,6.0032,247
11530,4/30/2012,2,1,4,14,0,1,1,2,20.5,24.24,55,8.9981,218
11531,4/30/2012,2,1,4,15,0,1,1,2,21.32,25,55,7.0015,231
11532,4/30/2012,2,1,4,16,0,1,1,1,22.96,26.515,60,12.998,347
11533,4/30/2012,2,1,4,17,0,1,1,1,22.96,26.515,60,11.0014,683
11534,4/30/2012,2,1,4,18,0,1,1,2,22.96,26.515,60,15.0013,664
11535,4/30/2012,2,1,4,19,0,1,1,2,22.14,25.76,64,16.9979,471
11536,4/30/2012,2,1,4,20,0,1,1,2,21.32,25,59,12.998,309
11537,4/30/2012,2,1,4,21,0,1,1,2,21.32,25,59,12.998,221
11538,4/30/2012,2,1,4,22,0,1,1,2,21.32,25,55,11.0014,134
11539,4/30/2012,2,1,4,23,0,1,1,2,21.32,25,55,15.0013,60
11540,5/1/2012,2,1,5,0,0,2,1,2,20.5,24.24,59,12.998,35
11541,5/1/2012,2,1,5,1,0,2,1,2,20.5,24.24,63,8.9981,21
11542,5/1/2012,2,1,5,2,0,2,1,2,20.5,24.24,72,6.0032,8
11543,5/1/2012,2,1,5,3,0,2,1,2,20.5,24.24,77,0,3
11544,5/1/2012,2,1,5,4,0,2,1,2,21.32,25,72,6.0032,8
11545,5/1/2012,2,1,5,5,0,2,1,2,21.32,25,72,6.0032,17
11546,5/1/2012,2,1,5,6,0,2,1,3,21.32,25,77,7.0015,26
11547,5/1/2012,2,1,5,7,0,2,1,2,20.5,24.24,94,16.9979,169
11548,5/1/2012,2,1,5,8,0,2,1,2,21.32,25,94,19.0012,557
11549,5/1/2012,2,1,5,9,0,2,1,2,22.14,25.76,88,12.998,349
11550,5/1/2012,2,1,5,10,0,2,1,1,25.42,29.545,78,16.9979,174
11551,5/1/2012,2,1,5,11,0,2,1,2,27.06,31.06,65,19.0012,229
11552,5/1/2012,2,1,5,12,0,2,1,2,28.7,32.575,58,15.0013,269
11553,5/1/2012,2,1,5,13,0,2,1,2,29.52,33.335,51,15.0013,249
11554,5/1/2012,2,1,5,14,0,2,1,2,30.34,33.335,48,16.9979,204
11555,5/1/2012,2,1,5,15,0,2,1,2,30.34,33.335,45,15.0013,234
11556,5/1/2012,2,1,5,16,0,2,1,1,30.34,33.335,45,12.998,354
11557,5/1/2012,2,1,5,17,0,2,1,1,30.34,33.335,48,6.0032,681
11558,5/1/2012,2,1,5,18,0,2,1,1,28.7,32.575,54,8.9981,743
11559,5/1/2012,2,1,5,19,0,2,1,1,28.7,32.575,54,8.9981,487
11560,5/1/2012,2,1,5,20,0,2,1,1,27.06,31.06,61,11.0014,335
11561,5/1/2012,2,1,5,21,0,2,1,1,26.24,30.305,65,8.9981,282
11562,5/1/2012,2,1,5,22,0,2,1,1,26.24,30.305,65,0,211
11563,5/1/2012,2,1,5,23,0,2,1,1,24.6,28.79,78,0,95
11564,5/2/2012,2,1,5,0,0,3,1,1,24.6,28.79,78,7.0015,47
11565,5/2/2012,2,1,5,1,0,3,1,1,22.96,26.515,83,0,15
11566,5/2/2012,2,1,5,2,0,3,1,1,22.96,26.515,83,0,16
11567,5/2/2012,2,1,5,3,0,3,1,1,22.96,26.515,83,6.0032,6
11568,5/2/2012,2,1,5,4,0,3,1,1,22.14,25.76,88,0,4
11569,5/2/2012,2,1,5,5,0,3,1,1,22.14,25.76,90,8.9981,33
11570,5/2/2012,2,1,5,6,0,3,1,3,22.96,26.515,84,0,120
11571,5/2/2012,2,1,5,7,0,3,1,2,22.14,25.76,88,12.998,358
11572,5/2/2012,2,1,5,8,0,3,1,2,22.96,26.515,88,0,666
11573,5/2/2012,2,1,5,9,0,3,1,2,22.96,26.515,88,0,315
11574,5/2/2012,2,1,5,10,0,3,1,2,23.78,27.275,83,7.0015,175
11575,5/2/2012,2,1,5,11,0,3,1,2,23.78,27.275,81,8.9981,184
11576,5/2/2012,2,1,5,12,0,3,1,2,23.78,27.275,83,15.0013,245
11577,5/2/2012,2,1,5,13,0,3,1,2,23.78,27.275,78,12.998,228
11578,5/2/2012,2,1,5,14,0,3,1,1,25.42,30.305,69,6.0032,240
11579,5/2/2012,2,1,5,15,0,3,1,1,26.24,30.305,65,12.998,256
11580,5/2/2012,2,1,5,16,0,3,1,1,26.24,30.305,65,11.0014,367
11581,5/2/2012,2,1,5,17,0,3,1,1,24.6,29.545,73,16.9979,729
11582,5/2/2012,2,1,5,18,0,3,1,1,22.96,26.515,73,15.0013,813
11583,5/2/2012,2,1,5,19,0,3,1,1,22.14,25.76,77,16.9979,504
11584,5/2/2012,2,1,5,20,0,3,1,1,21.32,25,77,16.9979,338
11585,5/2/2012,2,1,5,21,0,3,1,1,21.32,25,77,15.0013,239
11586,5/2/2012,2,1,5,22,0,3,1,1,20.5,24.24,82,15.0013,173
11587,5/2/2012,2,1,5,23,0,3,1,2,20.5,24.24,77,16.9979,98
11588,5/3/2012,2,1,5,0,0,4,1,2,19.68,23.485,82,15.0013,90
11589,5/3/2012,2,1,5,1,0,4,1,2,18.86,22.725,88,7.0015,24
11590,5/3/2012,2,1,5,2,0,4,1,2,18.86,22.725,88,8.9981,17
11591,5/3/2012,2,1,5,3,0,4,1,2,18.86,22.725,88,0,6
11592,5/3/2012,2,1,5,4,0,4,1,2,18.86,22.725,88,16.9979,2
11593,5/3/2012,2,1,5,5,0,4,1,2,18.86,22.725,88,16.9979,21
11594,5/3/2012,2,1,5,6,0,4,1,2,18.86,22.725,88,11.0014,136
11595,5/3/2012,2,1,5,7,0,4,1,3,18.04,21.97,94,7.0015,384
11596,5/3/2012,2,1,5,8,0,4,1,3,18.86,22.725,88,12.998,627
11597,5/3/2012,2,1,5,9,0,4,1,2,19.68,23.485,88,7.0015,304
11598,5/3/2012,2,1,5,10,0,4,1,2,21.32,25,77,0,168
11599,5/3/2012,2,1,5,11,0,4,1,1,22.14,25.76,77,0,201
11600,5/3/2012,2,1,5,12,0,4,1,1,22.96,26.515,73,8.9981,301
11601,5/3/2012,2,1,5,13,0,4,1,1,24.6,29.545,69,12.998,265
11602,5/3/2012,2,1,5,14,0,4,1,1,26.24,30.305,65,12.998,204
11603,5/3/2012,2,1,5,15,0,4,1,1,27.06,31.06,61,12.998,283
11604,5/3/2012,2,1,5,16,0,4,1,1,27.88,31.82,57,11.0014,370
11605,5/3/2012,2,1,5,17,0,4,1,1,29.52,33.335,54,8.9981,704
11606,5/3/2012,2,1,5,18,0,4,1,1,29.52,33.335,58,8.9981,706
11607,5/3/2012,2,1,5,19,0,4,1,1,28.7,32.575,61,12.998,522
11608,5/3/2012,2,1,5,20,0,4,1,1,26.24,30.305,73,12.998,420
11609,5/3/2012,2,1,5,21,0,4,1,1,25.42,29.545,78,8.9981,299
11610,5/3/2012,2,1,5,22,0,4,1,1,25.42,29.545,78,0,246
11611,5/3/2012,2,1,5,23,0,4,1,1,24.6,28.03,83,0,121
11612,5/4/2012,2,1,5,0,0,5,1,1,24.6,28.79,78,22.0028,89
11613,5/4/2012,2,1,5,1,0,5,1,1,24.6,28.79,78,7.0015,48
11614,5/4/2012,2,1,5,2,0,5,1,1,23.78,27.275,83,8.9981,11
11615,5/4/2012,2,1,5,3,0,5,1,1,22.96,26.515,88,15.0013,14
11616,5/4/2012,2,1,5,4,0,5,1,1,22.96,26.515,88,12.998,4
11617,5/4/2012,2,1,5,5,0,5,1,1,22.96,26.515,88,12.998,24
11618,5/4/2012,2,1,5,6,0,5,1,1,22.14,25.76,94,7.0015,135
11619,5/4/2012,2,1,5,7,0,5,1,1,22.96,26.515,88,0,356
11620,5/4/2012,2,1,5,8,0,5,1,1,22.96,26.515,88,0,618
11621,5/4/2012,2,1,5,9,0,5,1,1,24.6,28.79,78,0,294
11622,5/4/2012,2,1,5,10,0,5,1,2,25.42,29.545,73,8.9981,199
11623,5/4/2012,2,1,5,11,0,5,1,2,28.7,32.575,61,0,258
11624,5/4/2012,2,1,5,12,0,5,1,3,25.42,29.545,78,23.9994,171
11625,5/4/2012,2,1,5,13,0,5,1,2,26.24,30.305,73,0,278
11626,5/4/2012,2,1,5,14,0,5,1,2,27.06,31.06,74,19.0012,242
11627,5/4/2012,2,1,5,15,0,5,1,2,29.52,34.09,62,7.0015,343
11628,5/4/2012,2,1,5,16,0,5,1,1,31.16,34.09,48,11.0014,440
11629,5/4/2012,2,1,5,17,0,5,1,1,28.7,32.575,54,31.0009,643
11630,5/4/2012,2,1,5,18,0,5,1,1,28.7,32.575,54,31.0009,641
11631,5/4/2012,2,1,5,19,0,5,1,1,28.7,32.575,51,8.9981,452
11632,5/4/2012,2,1,5,20,0,5,1,1,27.88,31.82,51,7.0015,313
11633,5/4/2012,2,1,5,21,0,5,1,1,26.24,30.305,69,12.998,235
11634,5/4/2012,2,1,5,22,0,5,1,1,24.6,28.03,83,8.9981,232
11635,5/4/2012,2,1,5,23,0,5,1,1,24.6,28.03,83,6.0032,256
11636,5/5/2012,2,1,5,0,0,6,0,1,24.6,28.03,83,0,153
11637,5/5/2012,2,1,5,1,0,6,0,1,24.6,28.03,83,0,107
11638,5/5/2012,2,1,5,2,0,6,0,1,23.78,27.275,88,0,75
11639,5/5/2012,2,1,5,3,0,6,0,1,23.78,27.275,83,0,32
11640,5/5/2012,2,1,5,4,0,6,0,1,22.96,26.515,88,7.0015,9
11641,5/5/2012,2,1,5,5,0,6,0,1,22.96,26.515,88,6.0032,22
11642,5/5/2012,2,1,5,6,0,6,0,2,22.14,25.76,94,0,42
11643,5/5/2012,2,1,5,7,0,6,0,1,22.96,26.515,88,0,87
11644,5/5/2012,2,1,5,8,0,6,0,1,23.78,27.275,83,6.0032,197
11645,5/5/2012,2,1,5,9,0,6,0,1,25.42,29.545,78,7.0015,284
11646,5/5/2012,2,1,5,10,0,6,0,1,27.06,31.06,65,8.9981,432
11647,5/5/2012,2,1,5,11,0,6,0,1,28.7,32.575,58,6.0032,575
11648,5/5/2012,2,1,5,12,0,6,0,1,29.52,33.335,58,7.0015,550
11649,5/5/2012,2,1,5,13,0,6,0,1,30.34,34.09,55,8.9981,524
11650,5/5/2012,2,1,5,14,0,6,0,3,28.7,32.575,61,19.9995,428
11651,5/5/2012,2,1,5,15,0,6,0,3,27.06,31.06,74,12.998,541
11652,5/5/2012,2,1,5,16,0,6,0,2,27.88,31.82,65,26.0027,540
11653,5/5/2012,2,1,5,17,0,6,0,2,27.88,31.82,65,19.9995,502
11654,5/5/2012,2,1,5,18,0,6,0,2,27.06,31.06,69,23.9994,434
11655,5/5/2012,2,1,5,19,0,6,0,2,25.42,29.545,73,22.0028,405
11656,5/5/2012,2,1,5,20,0,6,0,1,24.6,28.79,78,16.9979,309
11657,5/5/2012,2,1,5,21,0,6,0,2,23.78,27.275,78,15.0013,269
11658,5/5/2012,2,1,5,22,0,6,0,2,23.78,27.275,78,12.998,217
11659,5/5/2012,2,1,5,23,0,6,0,2,22.96,26.515,83,19.0012,149
11660,5/6/2012,2,1,5,0,0,0,0,2,22.96,26.515,83,8.9981,134
11661,5/6/2012,2,1,5,1,0,0,0,2,22.14,25.76,83,15.0013,121
11662,5/6/2012,2,1,5,2,0,0,0,2,22.14,25.76,83,19.0012,93
11663,5/6/2012,2,1,5,3,0,0,0,2,22.14,25.76,83,12.998,28
11664,5/6/2012,2,1,5,4,0,0,0,3,21.32,25,83,11.0014,16
11665,5/6/2012,2,1,5,5,0,0,0,3,21.32,25,83,11.0014,11
11666,5/6/2012,2,1,5,6,0,0,0,3,21.32,25,83,15.0013,17
11667,5/6/2012,2,1,5,7,0,0,0,3,21.32,25,83,11.0014,36
11668,5/6/2012,2,1,5,8,0,0,0,2,20.5,24.24,88,8.9981,114
11669,5/6/2012,2,1,5,9,0,0,0,2,21.32,25,83,11.0014,191
11670,5/6/2012,2,1,5,10,0,0,0,2,22.14,25.76,77,7.0015,333
11671,5/6/2012,2,1,5,11,0,0,0,1,22.96,26.515,73,7.0015,414
11672,5/6/2012,2,1,5,12,0,0,0,2,24.6,30.305,64,6.0032,558
11673,5/6/2012,2,1,5,13,0,0,0,2,24.6,30.305,64,0,565
11674,5/6/2012,2,1,5,14,0,0,0,2,24.6,30.305,64,7.0015,518
11675,5/6/2012,2,1,5,15,0,0,0,2,25.42,30.305,61,7.0015,571
11676,5/6/2012,2,1,5,16,0,0,0,2,25.42,30.305,61,0,544
11677,5/6/2012,2,1,5,17,0,0,0,2,25.42,30.305,65,8.9981,511
11678,5/6/2012,2,1,5,18,0,0,0,2,25.42,30.305,61,12.998,463
11679,5/6/2012,2,1,5,19,0,0,0,2,24.6,30.305,64,11.0014,383
11680,5/6/2012,2,1,5,20,0,0,0,1,24.6,30.305,64,12.998,276
11681,5/6/2012,2,1,5,21,0,0,0,1,22.96,26.515,73,12.998,203
11682,5/6/2012,2,1,5,22,0,0,0,1,22.96,26.515,73,11.0014,157
11683,5/6/2012,2,1,5,23,0,0,0,1,21.32,25,77,12.998,102
11684,5/7/2012,2,1,5,0,0,1,1,2,21.32,25,77,8.9981,34
11685,5/7/2012,2,1,5,1,0,1,1,2,21.32,25,77,12.998,9
11686,5/7/2012,2,1,5,2,0,1,1,1,20.5,24.24,77,12.998,6
11687,5/7/2012,2,1,5,3,0,1,1,1,20.5,24.24,77,12.998,5
11688,5/7/2012,2,1,5,4,0,1,1,2,18.86,22.725,88,8.9981,2
11689,5/7/2012,2,1,5,5,0,1,1,1,18.86,22.725,88,7.0015,23
11690,5/7/2012,2,1,5,6,0,1,1,1,18.86,22.725,88,7.0015,142
11691,5/7/2012,2,1,5,7,0,1,1,2,19.68,23.485,82,7.0015,385
11692,5/7/2012,2,1,5,8,0,1,1,2,20.5,24.24,82,12.998,639
11693,5/7/2012,2,1,5,9,0,1,1,2,20.5,24.24,82,15.0013,350
11694,5/7/2012,2,1,5,10,0,1,1,2,21.32,25,77,12.998,190
11695,5/7/2012,2,1,5,11,0,1,1,2,22.14,25.76,73,12.998,213
11696,5/7/2012,2,1,5,12,0,1,1,2,22.96,26.515,68,15.0013,263
11697,5/7/2012,2,1,5,13,0,1,1,2,24.6,31.06,53,22.0028,272
11698,5/7/2012,2,1,5,14,0,1,1,2,25.42,31.06,50,23.9994,239
11699,5/7/2012,2,1,5,15,0,1,1,2,25.42,31.06,53,19.9995,262
11700,5/7/2012,2,1,5,16,0,1,1,2,24.6,31.06,53,26.0027,388
11701,5/7/2012,2,1,5,17,0,1,1,2,24.6,31.06,53,22.0028,769
11702,5/7/2012,2,1,5,18,0,1,1,2,24.6,31.06,53,23.9994,680
11703,5/7/2012,2,1,5,19,0,1,1,1,23.78,27.275,56,22.0028,546
11704,5/7/2012,2,1,5,20,0,1,1,1,22.14,25.76,52,19.0012,323
11705,5/7/2012,2,1,5,21,0,1,1,2,22.14,25.76,45,15.0013,247
11706,5/7/2012,2,1,5,22,0,1,1,2,22.14,25.76,45,16.9979,173
11707,5/7/2012,2,1,5,23,0,1,1,2,22.14,25.76,45,12.998,113
11708,5/8/2012,2,1,5,0,0,2,1,2,21.32,25,52,16.9979,38
11709,5/8/2012,2,1,5,1,0,2,1,2,21.32,25,59,15.0013,9
11710,5/8/2012,2,1,5,2,0,2,1,2,21.32,25,63,19.9995,16
11711,5/8/2012,2,1,5,3,0,2,1,2,21.32,25,68,19.0012,6
